lat,lon,T_cold,GDD0,P_season,TP_syn,Aridity,ISO
33.2965995400003,-117.093590884079,116,6231,89,-91,86,52
50.6626609106277,-118.189379378651,-113,960,21,-59,-4,28
33.851038855363,-115.295249103665,115,7788,73,0,230,39
60.1292797431318,-127.268594393635,-255,1533,38,59,28,23
18.6925916834942,-103.616146162636,236,9330,97,80,38,73
30.4403502441871,-104.144563484364,60,5526,70,86,86,49
49.8572416807935,-114.293855732274,-106,1797,23,57,-1,35
36.8492327738635,-114.677831731117,60,6525,43,-34,190,39
38.4023531061135,-119.580826251127,-55,1086,67,-89,51,43
41.6251237656026,-120.388375040881,-16,2919,60,-94,54,44
25.9160725723166,-105.640619655538,98,5865,87,64,34,59
55.4737110619558,-121.192893730115,-135,1707,34,64,-1,28
35.3551138604173,-112.740526499062,8,3561,52,29,29,47
31.2845116859158,-109.562245874095,75,6087,71,55,94,51
47.5001932063256,-115.368633780534,-58,2205,42,-90,18,38
52.2269012001666,-121.793875110313,-88,2106,34,48,19,32
35.6091621566452,-104.701589927554,-4,3477,66,93,24,46
29.8062517660678,-115.15150276622,126,6531,93,-66,182,59
32.5773029582149,-106.894316532873,43,5340,65,67,103,48
57.3296568392938,-130.263864695223,-120,1578,47,16,4,31
37.1314423403229,-111.375790966419,6,5010,28,37,190,35
60.9146131054114,-135.418322120766,-195,1410,48,60,72,26
48.2618710514505,-114.201274954213,-56,2559,21,15,26,34
40.1554407301853,-110.909000404021,-80,2055,15,-72,46,37
52.1216566745502,-117.192557529739,-140,750,26,63,-21,30
18.3473351174216,-98.333880539948,207,8802,91,51,37,67
19.7884948368719,-101.455140115089,128,5850,86,50,-21,64
57.0466161725748,-129.571798982825,-131,813,39,31,-3,32
35.6185440732888,-120.821014806014,80,4791,97,-93,28,58
23.9642289933277,-105.196355873878,70,4230,78,71,-31,59
50.8573784363979,-115.643634333002,-153,537,16,52,-5,31
34.7974374454708,-117.386719056693,71,6078,73,-87,204,43
41.6313214808017,-119.028578801198,-39,2304,36,-76,68,43
40.0704557043958,-113.509413763138,-30,3921,35,57,133,35
43.0454544941749,-113.759576306829,-60,2970,42,-79,89,36
38.4491501277474,-118.955415009952,-22,2907,28,-75,111,45
30.4315011678608,-109.402414372428,106,7296,75,44,96,49
49.9953238311017,-117.314495010013,-73,1923,26,-75,-6,30
42.3270528972736,-114.069804327791,-43,2682,28,-41,68,38
22.4156705627359,-103.339507128203,106,5427,88,53,38,62
55.1956936875302,-125.385662921133,-131,1704,34,1,26,28
27.5075696458622,-110.311818763796,177,9129,93,64,175,52
25.5875872722029,-101.123726503951,118,6732,59,81,106,53
40.9206163083661,-108.454352866298,-74,2463,31,72,82,39
35.1677699690752,-111.941177358129,-3,3153,53,3,1,45
34.6596871233694,-115.397934529034,106,7680,71,0,225,38
27.1738365266801,-112.600801999369,128,6687,95,41,151,58
19.8010395722807,-100.761433862363,108,4941,84,58,-62,67
43.5332638110409,-117.819129752425,-39,2931,43,-80,84,40
24.3635144684371,-106.348473957926,121,5940,83,52,-54,57
31.4568708087476,-104.011877895565,73,6393,62,82,107,47
46.5816736357535,-110.15351635854,-55,2325,55,74,27,39
44.8438107519298,-115.886453538901,-98,1152,40,-89,14,42
39.7478449835852,-110.962217666798,-86,1863,16,-31,36,36
39.8467152195228,-115.009246876561,-50,2253,17,-51,65,41
34.8138884043827,-119.513214755086,65,4683,97,-91,8,46
39.7536518201109,-118.462860868792,-2,4041,29,-27,171,43
50.1088876197638,-121.426916535753,-83,1344,20,-74,13,32
33.9749076120072,-114.668824891815,115,7998,77,-17,232,41
54.6999457595023,-128.4788297773,-74,1596,41,-52,-33,29
47.8023420637873,-117.674707235862,-35,3072,48,-87,54,32
56.6604572617621,-133.456770052684,-18,2067,38,-29,-159,30
32.1185705950978,-116.542960288004,108,5889,89,-88,82,55
39.8716821685306,-115.237966581859,-43,2541,21,-51,53,40
56.6365304087118,-130.51142448838,-83,1317,37,-19,-53,32
36.2555182005528,-104.5095581096,-11,3648,74,93,41,45
51.7993410627404,-118.895361690809,-110,1248,25,-50,-16,29
42.0104209534019,-120.499129504303,-17,2910,60,-94,50,43
45.9121763659181,-118.337965328694,5,3900,56,-94,16,37
33.3463611534726,-115.062164110417,113,7854,77,0,248,42
49.0360137386034,-122.23217694183,20,3507,52,-93,-97,39
31.0797718276672,-115.973174365703,106,5682,89,-84,103,58
54.9377313177883,-127.47153195695,-101,1920,42,-9,19,29
34.3393359936874,-109.492526559336,-1,3531,57,58,47,48
36.4911283357116,-109.206419701581,-45,2421,47,13,32,38
28.1303990350852,-113.483029659905,138,7002,91,-23,188,60
41.6282757191884,-117.899709536011,-17,3522,45,-72,107,42
40.9515280744122,-115.435101702329,-45,2940,42,-53,83,41
18.8100370594112,-102.178600141072,253,10152,93,35,92,67
33.8049065878556,-111.644477246274,106,7287,71,-36,98,45
38.4126641989692,-110.955914217907,-30,4071,37,72,137,37
54.4750679612051,-119.036595969669,-123,1896,37,79,1,30
28.5696349908394,-111.44640749938,167,8757,91,58,187,51
19.0720678554521,-100.738844593988,226,9057,92,9,6,65
35.8668292368651,-106.645137611855,-37,2598,32,62,14,43
44.6341255469855,-109.159570555964,-53,2406,52,62,45,38
38.3166300700804,-115.73059344804,-1,4050,7,-1,118,42
34.8090349950242,-118.771946863251,56,4908,91,-92,69,40
42.7573675068386,-114.737481099636,-22,3732,61,-84,122,37
39.461996588102,-123.796975347433,75,4062,91,-94,-54,59
35.1387513031756,-117.711802432306,70,6174,75,-84,213,42
40.4401479651544,-108.360311976572,-80,2574,26,63,72,40
55.4620385800251,-127.995523302124,-121,1086,39,-2,-8,30
43.9353819591107,-104.954943260332,-70,2877,64,74,41,34
31.5111123159472,-115.684681073384,85,5367,75,-31,103,52
53.9318895449087,-122.144229401455,-116,2103,30,-23,-11,30
20.2923506045814,-99.6704090949868,118,5691,79,69,-2,67
54.1696549757615,-129.43529357431,-37,1476,45,-62,-88,30
37.4256237043802,-116.984467144168,12,4512,23,-6,152,39
38.5180971758193,-115.315388521955,-32,2733,9,-28,67,43
34.9733275267546,-112.506346278702,30,4605,55,41,62,48
44.6079536090675,-117.626605995428,-70,2016,42,-84,61,39
40.3957263389341,-107.706974966489,-79,2553,10,7,53,40
31.8755983642183,-116.274829451432,93,5532,85,-82,94,54
30.5579928185888,-99.4522094134588,73,6384,43,81,28,42
41.5245711161233,-117.680495590182,-44,2253,42,-82,72,42
27.8914956790207,-108.054790916031,79,5196,78,66,-24,58
41.0373785916075,-123.688703227716,55,4371,88,-95,-77,50
35.8821662859659,-116.636860123586,103,8277,59,-48,315,39
39.7488629310625,-108.673640572622,-66,2943,21,51,53,37
46.8429541587069,-117.722784368382,-8,3465,50,-93,61,39
33.906428444623,-109.848183814574,-1,3270,61,25,-4,48
53.6640408488866,-132.924765670624,17,2604,46,-52,-142,30
38.2206150553291,-122.526216832388,83,5145,95,-94,-11,56
44.7772727143561,-115.969239640796,-68,2058,47,-92,34,40
40.3337362448967,-111.317325648854,-75,1740,35,-96,8,36
29.1436654660147,-105.895174438646,88,6612,81,75,112,47
48.9152704194724,-113.270561356655,-80,1959,35,67,11,35
42.9893015698382,-118.709891971344,-22,2859,36,-60,81,44
42.8231291857882,-121.898980409719,-25,2280,68,-92,5,44
48.2729574871529,-116.127363524628,-44,2499,46,-88,-18,36
36.1868590731905,-120.343303345222,76,6102,94,-93,133,47
45.7238250082051,-117.937865174644,-37,2448,57,-95,0,39
21.7462775668585,-103.982134202569,131,6261,89,52,0,62
50.5334607095893,-120.165707827928,-76,2001,31,38,59,31
57.1423417914788,-132.312201676891,-81,1023,33,-14,-72,31
27.4382162324417,-109.715540816503,172,9081,90,66,126,54
56.8359635151165,-128.116937742513,-146,1362,47,25,4,29
44.1290323596828,-123.658058767293,41,3669,79,-94,-115,46
34.8375277628219,-119.45928759914,69,4944,97,-91,18,46
57.0942064757511,-132.103883761083,-75,1275,34,-18,-73,31
48.4373986181764,-113.743240146659,-66,2175,19,-39,7,35
31.7190560360752,-112.609825467862,116,7491,86,31,144,48
38.4159819537458,-107.260219499139,-103,2073,18,56,50,41
53.9558748517196,-132.23853528754,10,2637,44,-52,-109,32
19.1551630124065,-100.004233815258,113,5241,82,61,-58,66
53.0862881056959,-118.46825694965,-131,690,25,71,-25,31
18.5932070208354,-103.687925468488,237,9435,97,80,36,71
35.692830401316,-116.132176476419,85,7317,57,-23,260,39
43.4535986182453,-106.791662026999,-65,2745,50,53,55,36
42.9571719625474,-123.622387956377,25,3057,82,-91,-94,47
48.6256220408237,-114.12314201653,-70,2295,18,-38,21,36
51.5173114123405,-121.851831319368,-96,2034,33,35,50,30
25.2949528103713,-104.87383729184,121,6876,90,70,82,60
41.1891472768015,-114.723178076764,-54,2490,24,-27,81,40
50.3770259715607,-120.224639194747,-74,2085,32,37,67,32
44.4499986794642,-106.170216820715,-70,3003,58,67,48,35
41.982100268638,-123.900804075824,48,3861,87,-94,-114,50
53.2268690321837,-119.419274672762,-116,966,20,32,-28,31
29.8607785641861,-99.3636537875865,86,6753,39,79,24,42
56.2185014636249,-128.822689076681,-96,1872,48,-22,-8,30
44.2392921936709,-110.555822141921,-128,975,18,-65,7,38
42.818744137955,-110.371495407682,-108,1545,15,22,55,40
28.4424504686621,-110.603743769396,170,8802,88,62,129,51
44.7257088992432,-111.021157119368,-106,1827,18,-29,15,36
57.812913533191,-134.313398263514,-40,1749,37,-2,-127,28
28.6429216143727,-113.985303012706,148,7374,86,-53,211,59
51.067424611594,-122.360322394049,-118,927,21,-7,12,32
60.6547646110774,-127.875535533519,-255,1134,35,70,8,23
42.7177050980555,-109.773783179637,-113,1890,36,78,73,39
32.0210211691585,-112.411060209862,113,7500,81,34,139,47
42.8414235901469,-114.327355303386,-39,3396,54,-87,113,36
24.9977774348101,-105.044711326649,106,5964,90,70,60,62
45.1521848237547,-120.899400132921,-4,3324,52,-92,59,40
22.7821104454903,-104.578001704275,130,6471,89,56,0,60
25.823365638045,-105.136467557069,111,6615,90,65,58,60
44.2527166749465,-105.513593572307,-70,2898,57,65,35,34
46.4617072810788,-110.410599138847,-56,2313,52,75,30,39
36.6133173276484,-117.851946172881,-12,2445,58,-89,77,41
40.9565663649922,-117.923602925956,-13,3516,46,-70,116,43
49.2074312981741,-110.186051510083,-126,2553,49,79,62,31
55.2495440076915,-120.586734455081,-131,1974,38,68,4,29
29.3512078703685,-100.543602823723,98,7359,54,77,64,40
49.6675467861756,-126.148534573974,34,3108,60,-87,-157,37
41.3334666828588,-106.914173837851,-65,2331,30,71,64,38
31.3584484106508,-116.451589532676,118,5805,95,-86,101,61
30.2909653188766,-115.517911256255,116,6030,89,-63,136,58
38.5998391961208,-104.848546337341,-17,3282,65,88,33,41
29.7202927355478,-114.561439531004,118,6369,87,-45,184,58
56.9000949917984,-128.442765642261,-145,1116,46,30,15,30
50.1731939628422,-114.490664667473,-128,1122,23,50,-12,33
52.662430467227,-122.656325613256,-108,1974,42,56,23,33
44.6744880255255,-121.860191334289,-22,2004,71,-93,-91,39
42.5416384037944,-120.888393665451,-39,1758,55,-92,50,43
49.9532071159753,-111.500646318627,-110,2661,43,81,59,31
32.0064793662266,-115.82879540357,59,4611,76,-28,63,47
55.0105923381309,-129.184637719634,-80,921,35,-41,-57,31
52.6057312740396,-127.688024673227,-37,1422,43,-68,-96,30
50.3039381281998,-118.538771571823,-83,1710,19,-49,1,29
37.6358270050067,-104.636496645919,-2,3744,47,83,40,43
46.9228335854712,-117.215368840816,-17,2997,50,-93,22,37
55.5096759902077,-122.069401040095,-131,1506,28,51,-14,27
20.0530954323988,-98.311193204373,116,5295,78,56,12,68
31.6566061954745,-108.807601874865,50,5262,71,49,67,49
46.3331932061579,-115.53222395219,-56,2061,39,-83,6,40
57.5136221717366,-128.785068546596,-165,750,42,51,2,30
38.5717754751675,-111.365432921003,-40,3285,36,81,112,39
40.5726822772817,-121.944271450291,48,4623,85,-97,-58,45
36.9474314841553,-120.439596319159,71,5964,96,-96,124,46
37.5819739023877,-116.294412215774,-1,3636,23,-29,106,41
41.1229712327063,-113.13532608377,-32,3861,22,31,99,33
48.2292108875404,-121.319635535533,-50,1596,64,-91,-47,33
31.5145338103078,-110.313364762807,74,5742,76,52,59,47
57.3348105933101,-130.72184903898,-121,858,38,21,-4,32
45.2723975485622,-121.851373334095,-16,1920,72,-94,-115,37
17.6149385973527,-94.3233226158782,222,9234,67,27,-63,58
38.2610648858498,-118.19286887083,-4,3711,17,23,145,43
55.0046675849169,-126.21355712536,-123,1818,34,-13,25,31
44.4188892162941,-118.73807444604,-27,2856,39,-73,55,43
34.1005399273631,-112.889121475248,79,6216,69,-7,89,48
60.6213687317603,-129.848031014253,-230,1320,32,40,22,26
38.9266347852951,-111.19037146232,-49,3282,25,75,113,37
48.3848658698902,-119.104333217089,-73,2151,28,-61,72,34
38.7525758325601,-117.479654737745,-40,2133,10,18,89,44
34.5339376595996,-109.111265054719,3,3927,55,63,74,48
46.5519723427174,-122.966898647454,35,3702,66,-93,-84,44
59.5931065541476,-120.328762898821,-246,1758,40,82,36,22
35.7133730251471,-117.509917126417,65,6285,64,-74,214,41
44.6417631476219,-109.562918412642,-108,903,14,25,-10,39
30.9706691182522,-104.153476719894,64,5745,67,85,82,48
34.2736654836494,-110.084761384347,2,3648,59,38,20,47
42.0913440914508,-122.024690891294,-22,2628,63,-90,40,43
50.3992879441445,-123.75373981316,-55,1812,41,-82,-4,33
60.1679263479818,-133.900369262653,-188,1467,53,42,63,26
40.4953783858066,-118.737891814488,-17,3390,36,-70,123,42
39.1731696829021,-108.367683138539,-37,3717,19,35,76,36
43.77012645803,-112.171827012004,-83,2808,18,24,96,35
41.125925029786,-120.875219484307,-13,2904,62,-95,46,45
25.2078676025362,-111.229075352948,158,7641,96,70,149,58
40.2276231574532,-116.843399214804,-20,3273,39,-55,88,40
35.2805101096428,-119.403787752948,71,6147,94,-91,138,43
28.3829079738764,-107.091595570143,54,4689,83,68,24,54
37.3808624384586,-118.825311871481,-69,804,62,-84,73,41
41.5956395567307,-109.494153279326,-81,2538,42,73,105,37
50.4356674031149,-116.371494909928,-126,1020,14,-46,-19,30
46.8916407034092,-114.269601075536,-68,1950,14,-11,31,38
53.3857442617973,-132.429716788193,4,1809,47,-60,-159,33
24.7683758236185,-101.280951461803,121,6870,60,84,66,60
53.1649554751162,-120.472073308336,-123,711,16,-11,-36,31
51.330732340271,-122.939539829388,-118,1209,38,54,38,34
51.7455419787721,-116.330012974867,-146,873,26,72,-18,31
45.8489833566181,-115.042442078144,-81,1584,28,-66,7,42
23.1785951942333,-104.933073074934,76,4389,85,62,-54,60
34.2539498260816,-116.308482979492,86,6441,62,-62,150,45
35.5251062681401,-106.211084045914,3,4149,44,81,70,43
44.8712829518366,-115.994300457337,-73,1836,46,-90,24,41
41.4746229900449,-115.511040986889,-56,2292,36,-58,86,42
55.7600940701368,-130.003716304023,-60,1266,37,-37,-65,32
29.2958335520582,-99.4478333415121,105,7473,39,74,49,41
47.0736695157815,-122.051483759177,27,3303,50,-93,-96,43
40.5273262488299,-107.793613046759,-81,2550,14,27,60,39
42.5934736544943,-122.1989867978,-30,1788,73,-91,-23,43
51.5935714504472,-127.235528564073,-10,1791,49,-73,-130,32
46.4254551842768,-122.45560458535,17,3000,68,-93,-142,42
41.4276163331516,-122.440348271559,12,3609,78,-97,-26,46
41.7366337432546,-106.110707196834,-55,2394,41,74,65,39
37.7662333209937,-112.185230145872,-64,2157,25,48,65,43
44.283047039554,-112.831021698267,-121,1047,14,16,15,38
47.7654020951335,-114.296560086644,-56,2250,18,-30,25,35
58.73374114253,-125.715095680443,-161,1527,53,73,0,28
40.8021029381633,-115.761224635373,-39,3069,42,-70,89,40
48.6831010271142,-117.828053680881,-81,1827,34,-77,19,31
20.2148290362611,-99.6826504485932,116,5508,81,66,-1,67
35.7484999382454,-106.735122405874,-25,2979,33,64,33,43
30.7726068014901,-109.489843792017,73,5898,70,53,60,50
28.0926028667696,-109.491233755756,153,8172,85,57,55,54
46.952793688175,-116.022984529467,-39,2523,51,-95,-29,38
39.8143854767669,-105.8698388757,-115,957,16,-38,-4,37
55.3869266328231,-126.365831776151,-146,1425,32,0,12,30
44.7398873617323,-122.351818416431,22,3153,73,-95,-144,42
30.7758169241472,-100.170880336614,75,6462,46,83,40,43
31.3834470236454,-112.604091594232,115,7353,88,32,143,50
52.5248538766522,-123.028343046364,-128,1524,43,54,19,35
44.060526266844,-105.735587504615,-69,2748,59,67,42,34
50.262205810817,-114.261526153907,-110,1797,35,71,0,34
25.8316573681891,-105.701896883732,73,4803,81,68,2,60
37.1839804821277,-107.517901717814,-60,2640,36,12,14,42
39.1034633068751,-105.619862400459,-103,1395,38,85,11,40
44.2955938924621,-113.246012110474,-118,1053,15,27,18,39
33.679199655684,-116.697252373927,53,4413,76,-89,3,49
43.8824694053917,-104.903441056985,-69,2955,66,76,46,34
34.4928122094678,-118.662647216884,86,5598,93,-90,45,47
42.0875999913519,-106.428895228604,-58,2469,40,54,66,37
41.5991110388394,-110.923033520189,-91,1761,7,11,50,38
37.289830248005,-105.98608787521,-81,2535,53,84,92,42
41.6232172579941,-121.672734537494,-25,2166,61,-93,26,43
58.8385361017093,-126.367347933434,-192,1227,47,66,11,27
60.0372434382304,-126.024996780973,-237,1386,39,67,17,24
41.8512404281027,-110.717159791663,-96,2106,26,71,79,38
41.0435858950368,-113.942533242418,-34,3750,32,55,133,33
26.9406045374065,-109.394367169228,172,8868,90,67,126,57
33.8475712790893,-118.071946749766,131,6339,95,-90,97,53
18.1851489380872,-102.344188893494,240,9402,95,67,41,71
50.2593872215776,-127.046254695207,20,2409,57,-80,-142,36
33.2579302843544,-107.677547038582,16,3960,67,70,47,51
37.5566901511615,-107.672452907708,-101,870,34,-13,-42,42
25.8884571279562,-111.782422735675,166,7926,97,54,182,58
56.1879744945287,-131.172533325887,-53,1368,34,-35,-96,32
48.037929892628,-116.714812599871,-35,2688,47,-89,-1,36
44.0441823151592,-119.331333037735,-43,2442,37,-77,66,43
27.9982077108609,-108.843981553853,135,7374,79,58,15,55
41.4675045972746,-113.375514480937,-35,3648,25,51,100,34
27.9649360454378,-106.303221364671,69,5292,89,66,39,52
55.0509965136406,-128.287776444231,-70,2295,46,-47,-9,28
35.9067532148131,-105.458758674798,-27,2292,43,80,-10,47
31.9401401018786,-110.199927508111,74,6003,73,56,86,50
44.5966116259027,-117.808458013809,-68,2091,40,-82,67,39
51.5594129547732,-119.058149751919,-111,1095,23,-44,-16,29
39.9902871867981,-121.745930096548,54,4701,91,-96,-59,45
40.5745481042676,-107.589774800353,-81,2526,10,14,55,39
23.2455295546709,-106.222263580232,203,8949,92,70,55,57
27.1117542490426,-107.281163669992,86,5049,72,71,-2,62
23.3810764434461,-105.449959319182,153,7134,84,51,-28,59
29.6114616070726,-100.226269423806,86,6867,48,86,37,42
36.05131803905,-120.213226156975,79,6213,94,-92,138,47
42.0233188490017,-110.637444661455,-103,1836,16,62,63,38
36.3226057342683,-113.85223186927,64,6420,52,-32,156,39
49.8370688062187,-116.933772684153,-83,1749,26,-75,-6,30
51.5196500410256,-125.580845196152,-37,2013,41,-64,-30,35
36.9264731161393,-117.014475033657,15,4407,29,-50,135,39
54.3368903671641,-118.702578946495,-121,2022,38,78,6,30
35.3776045317752,-113.564971996559,35,4689,54,14,81,45
54.9173735860931,-130.374985696265,-8,2304,46,-52,-138,31
17.8594928022577,-93.688821207491,222,9324,67,30,-46,60
39.4973205342374,-112.604606396394,-32,3861,27,-20,127,37
27.5626885758374,-106.795668930992,91,5859,82,67,41,55
34.67559687152,-114.261888220309,101,7584,66,-32,189,39
53.8691494412488,-122.329921207086,-115,2004,28,-2,-9,31
28.4414736399381,-106.337866806827,75,5709,92,67,48,51
28.1992011044211,-113.936571260213,155,7512,87,-41,235,60
25.2716685664726,-111.085304664829,151,7425,92,68,126,58
39.6148119650331,-120.440902815938,-10,2859,81,-95,-11,46
59.510856085739,-127.417885129981,-240,1443,41,56,27,24
35.2196322386107,-112.738421905433,12,3789,53,34,38,48
53.1028324472074,-121.255994751791,-96,1836,23,-17,-30,33
37.8884914129911,-120.748764936093,74,5826,94,-97,62,45
50.9607479347771,-117.121131835945,-141,534,14,-31,-7,29
47.9281938753025,-118.789676467764,-27,3564,40,-76,91,36
42.0362882977997,-114.932197419037,-69,1884,30,-64,58,41
38.6337819149843,-106.615240832585,-123,996,20,-4,-8,39
52.2410075777214,-125.982543406473,-81,1107,33,-61,-6,35
47.1235757861471,-115.050557662192,-65,1998,30,-76,20,38
48.8135832594202,-114.782762890969,-105,1239,25,-67,-8,35
49.6857965743704,-108.929051668925,-128,2109,37,69,30,30
23.3288492278457,-109.937710892136,133,6621,96,60,64,59
54.1586767788931,-119.896125982295,-120,1002,23,69,-31,31
40.055380741029,-105.793684542535,-90,1410,15,8,13,41
32.1507920174018,-105.203985793843,56,5784,69,83,117,46
38.3667218544402,-104.802849207322,-6,3864,64,89,54,41
40.7503126149778,-114.194379061455,-40,3276,23,38,114,35
61.4173713181591,-135.127810867408,-217,1371,54,69,66,26
39.6335090747564,-109.262171856564,-64,3039,19,55,64,35
53.5536712156502,-119.216021898387,-126,696,21,69,-30,30
31.6891026265461,-110.927246119665,69,5439,75,41,27,47
35.7557175412367,-112.174841164723,2,3633,46,18,42,44
43.5121871154313,-115.461822171327,-80,2034,51,-91,66,40
37.4554681791425,-107.272431001823,-91,1704,32,32,0,43
40.2401972322055,-106.816563642068,-85,2118,11,75,38,41
37.8117041583209,-118.548158743432,-12,2922,37,-85,105,45
36.509778484826,-111.67546711113,-8,3744,39,8,108,39
39.4037373087703,-113.384660418962,-32,3783,33,48,120,38
47.5810975866659,-117.443357056596,-27,3132,48,-90,40,33
22.7496367473444,-103.733401794533,98,5322,89,59,24,61
43.7456673907411,-111.22347271878,-81,2277,13,7,43,37
28.2137970250386,-107.588043255643,40,3927,75,66,-23,56
49.0899729840643,-110.364908255762,-118,2685,51,78,69,31
39.641425052301,-104.493552092502,-22,3303,68,85,35,39
49.0480725236537,-120.335539446763,-91,1536,22,-73,41,33
42.1863208200729,-118.303912802565,-29,2790,36,-63,90,43
58.7456625446604,-118.724710267696,-228,1983,41,80,30,23
50.8669275189897,-117.957833612066,-79,2415,33,-82,-18,29
48.6445918135293,-115.011927375015,-83,1857,28,-68,8,36
49.1211359456737,-114.531454777231,-86,1935,17,-36,6,35
36.8545325216607,-113.953599060993,65,6837,48,-46,187,39
58.5815952418747,-119.035283596578,-228,1839,40,80,21,23
32.5005844889835,-115.063677110397,135,8241,85,-21,301,50
43.0206861869027,-120.328314803004,-17,2727,34,-63,76,43
50.0479837399015,-114.847988641677,-113,1551,13,0,-12,33
40.3985986561591,-114.177027054763,-40,3051,22,35,93,38
42.2757112868604,-110.110209171199,-118,1872,31,79,78,38
35.5070455832804,-114.790692753013,85,7110,60,-16,200,36
43.6609886879556,-111.517635394932,-93,1953,17,-35,37,35
43.5190815077265,-109.906097791087,-101,1221,12,33,28,40
37.6880794405816,-114.580241828312,-5,3633,27,-29,68,41
35.9139912583628,-119.59560227903,70,6198,95,-92,156,45
41.1833521147788,-112.281997575302,-27,3924,30,-39,54,32
38.5213906641395,-117.221464575114,-15,3486,23,64,133,43
24.8999963562592,-104.668241526681,116,6363,90,67,56,62
37.878723956483,-113.96330917301,-27,3003,22,-2,63,41
35.742880198986,-111.610040458453,2,4143,47,31,81,41
41.8567662264,-119.576140735637,-29,2424,42,-82,62,43
32.6870518034638,-106.857362776708,40,5301,65,67,103,48
49.9860258098935,-110.198024238647,-131,2583,45,80,59,29
28.7270787025757,-111.211447480128,166,8763,89,58,169,51
50.2881975522288,-120.357223125928,-71,2136,33,30,72,32
44.7363281592259,-121.619519144052,-24,2007,68,-93,-65,40
21.8457471699524,-103.586740592739,133,6435,87,58,4,62
59.0637730891562,-126.45730544631,-207,1083,43,66,7,26
57.2807760067282,-130.044258075057,-120,1365,48,25,-1,32
42.3476732504037,-116.549303929634,-40,2547,44,-77,69,43
44.4068581806307,-105.577342878963,-70,2949,58,66,32,34
60.7441515193902,-126.582472379816,-257,1134,35,71,8,23
30.9785410431958,-108.31550494704,74,6126,70,53,94,52
39.7124651279455,-121.455174614272,65,5436,93,-96,-60,42
56.5307035143745,-132.454269461049,-32,1776,33,-24,-130,30
54.1373682363365,-121.276516109838,-108,2010,30,-4,-17,31
37.8014361514472,-110.249770817632,-17,4329,32,33,131,36
39.0803364226146,-119.525819118945,-12,2889,45,-89,75,44
46.8893092855325,-118.294369756075,-12,3543,52,-92,87,38
38.0542302586235,-119.913534104087,10,3015,86,-95,-69,45
58.2234911103465,-135.844095459978,-37,1548,40,-8,-92,30
54.4133937682518,-126.868517876148,-106,1758,41,-6,21,30
39.33013608425,-114.315671282261,-27,2982,23,47,75,42
53.3518813444678,-128.148377948573,-51,1359,43,-65,-84,29
44.3456044136547,-122.826597331589,40,3930,71,-95,-82,44
33.3619819529605,-105.057964082501,35,4821,61,86,67,47
34.8266427908653,-114.368108673396,101,7599,67,-30,197,39
34.7339211151509,-113.880174854124,66,5799,66,-11,109,43
25.6000494757952,-107.216588404691,155,7560,75,52,0,60
42.9114221468199,-109.474853176373,-111,1002,14,23,17,38
40.5463422002914,-116.395744101896,-27,3402,38,-49,103,40
47.8820753446281,-114.914983751616,-71,1926,30,-76,15,36
39.7708348301569,-111.175188924387,-95,2103,15,-33,56,36
23.2825767835317,-105.534579316376,176,7908,86,55,-14,59
36.2290655815656,-120.044753166963,75,6267,90,-92,156,46
38.9295345308248,-117.697747343699,-27,2826,14,44,115,44
40.3567748488441,-104.035182685782,-35,3696,77,85,55,39
35.0308168311088,-113.991332722376,50,5190,61,-8,96,42
40.5814233237619,-124.065740531876,70,4050,91,-93,-92,52
19.9692369186384,-101.372893402629,115,5241,85,44,-41,65
38.8182351273608,-112.566124817579,-24,3969,28,-44,94,38
55.0746218451748,-121.350804663041,-138,1143,25,56,-25,29
55.9178539502351,-130.270960383747,-58,1272,36,-36,-80,32
32.3946293862665,-111.857318823895,106,7347,76,30,126,47
39.4491990943041,-104.32412390901,-25,3324,71,87,38,40
46.2900222166406,-122.102211720427,-17,1797,71,-92,-138,37
42.6823014314862,-119.22361736525,-13,2970,35,-50,85,44
32.41461777326,-105.137521247117,54,5598,68,83,103,46
23.0032528797375,-105.071833016596,141,6825,87,52,-21,59
51.2271930399959,-119.286591791511,-111,987,21,-22,6,29
32.7170781651716,-111.448381320248,110,7584,64,12,118,47
22.6771546266373,-102.136488446161,123,5982,75,65,54,68
44.5543047117762,-113.585503508597,-116,984,14,33,15,40
53.5684415390223,-118.314349675561,-126,828,30,81,-25,31
45.1849472493041,-111.134178093534,-110,1362,14,-11,-5,37
47.0072235753865,-110.58152072844,-81,1491,32,60,-12,38
40.2250664614698,-123.351751038855,32,3681,90,-93,-82,50
37.4863183367702,-109.777797361851,-20,3921,40,3,92,36
45.2030158864951,-116.79005952035,-75,1779,43,-87,24,40
40.0554308604735,-104.695813717458,-22,3669,65,77,48,38
59.9015957737731,-124.540446729889,-212,1662,46,82,8,23
53.9828896276714,-128.49421195494,-50,1776,50,-66,-67,27
38.7649481877756,-113.814164012132,-29,3204,24,49,80,41
41.2658245965695,-109.393177843349,-66,2460,38,67,86,37
30.2987823693162,-111.392597412599,118,7161,80,51,107,53
28.9026902367556,-109.117808563262,128,7461,78,53,50,53
43.8956024563693,-114.650836090147,-106,1407,31,-79,52,41
36.3619930498731,-111.346909349443,-2,4299,39,30,138,38
30.6326397910124,-111.671498910134,116,7464,81,54,134,52
23.9031284501338,-106.020277893604,126,6093,83,59,-37,59
37.7904183505632,-114.054680534001,-18,3342,24,0,70,41
